Trenciansky kraj , Trencin , Trencianske Jastrabie , 1032 , 627 , 627 , 623 , 1032 , 514 , 514 , 488 , 13 , 192 , 1 , 117 , 13 , 51 , 10 , 0 , 61 , 0 , 160 , 2 , 0 , 2 , 1 , 226 , 262
Trenciansky kraj , Trencin , Trencianske Mitice , 638 , 370 , 370 , 361 , 632 , 298 , 298 , 290 , 9 , 134 , 0 , 42 , 18 , 55 , 10 , 0 , 25 , 1 , 65 , 2 , 0 , 0 , 0 , 160 , 130
Trenciansky kraj , Trencin , Trencianske Stankovce , 2738 , 1590 , 1590 , 1574 , 2723 , 1316 , 1316 , 1272 , 16 , 583 , 13 , 226 , 81 , 181 , 44 , 0 , 83 , 4 , 329 , 5 , 5 , 1 , 3 , 695 , 577
Trenciansky kraj , Trencin , Trencianske Teplice , 3769 , 2223 , 2220 , 2212 , 3805 , 2030 , 2029 , 1982 , 14 , 946 , 13 , 351 , 81 , 139 , 53 , 0 , 131 , 5 , 459 , 5 , 3 , 8 , 4 , 1173 , 809
Trenciansky kraj , Trencin , Trencin , 45663 , 25407 , 25399 , 25260 , 46046 , 23342 , 23341 , 22875 , 240 , 12251 , 93 , 3491 , 864 , 1497 , 517 , 1 , 1291 , 35 , 4796 , 65 , 24 , 61 , 34 , 14568 , 8307
Trenciansky kraj , Trencin , Velka Hradna , 583 , 345 , 345 , 345 , 585 , 317 , 317 , 316 , 5 , 151 , 2 , 34 , 16 , 22 , 9 , 0 , 34 , 0 , 71 , 0 , 1 , 0 , 0 , 182 , 134
Trenciansky kraj , Trencin , Velke Bierovce , 550 , 352 , 352 , 349 , 552 , 328 , 328 , 318 , 5 , 158 , 2 , 42 , 11 , 24 , 2 , 0 , 30 , 2 , 72 , 0 , 1 , 0 , 0 , 191 , 127
Trenciansky kraj , Trencin , Zamarovce , 876 , 560 , 557 , 539 , 875 , 487 , 487 , 479 , 5 , 243 , 4 , 84 , 22 , 43 , 9 , 0 , 23 , 0 , 100 , 1 , 1 , 2 , 2 , 276 , 203
Nitriansky kraj , Komarno , Bajc , 1017 , 395 , 395 , 395 , 1010 , 333 , 333 , 331 , 86 , 184 , 2 , 30 , 4 , 27 , 13 , 0 , 5 , 3 , 36 , 2 , 0 , 3 , 0 , 252 , 79
Nitriansky kraj , Komarno , Batorove Kosihy , 2754 , 560 , 560 , 552 , 2755 , 420 , 420 , 410 , 171 , 243 , 0 , 20 , 6 , 28 , 9 , 5 , 17 , 2 , 48 , 2 , 1 , 0 , 0 , 293 , 117
Nitriansky kraj , Komarno , Bodza , 326 , 78 , 78 , 77 , 327 , 71 , 71 , 68 , 29 , 36 , 0 , 2 , 2 , 3 , 2 , 0 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 58 , 10
Nitriansky kraj , Komarno , Bodzianske Luky , 163 , 50 , 50 , 50 , 164 , 49 , 49 , 48 , 13 , 31 , 0 , 3 , 0 , 0 , 0 , 2 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 42 , 6
Nitriansky kraj , Komarno , Brestovec , 406 , 141 , 141 , 140 , 408 , 116 , 116 , 112 , 92 , 37 , 0 , 1 , 0 , 0 , 1 , 1 , 0 , 0 , 6 , 2 , 0 , 0 , 0 , 89 , 23
Nitriansky kraj , Komarno , Buc , 965 , 171 , 171 , 170 , 964 , 142 , 142 , 141 , 70 , 66 , 0 , 7 , 0 , 5 , 2 , 1 , 4 , 0 , 14 , 0 , 0 , 1 , 0 , 106 , 35
Nitriansky kraj , Komarno , Calovec , 939 , 267 , 267 , 267 , 943 , 219 , 219 , 216 , 106 , 95 , 0 , 11 , 2 , 9 , 3 , 1 , 4 , 0 , 36 , 0 , 0 , 0 , 0 , 134 , 82
Nitriansky kraj , Komarno , Cicov , 1068 , 221 , 221 , 219 , 1077 , 206 , 206 , 206 , 73 , 112 , 0 , 5 , 1 , 9 , 5 , 7 , 2 , 0 , 3 , 1 , 1 , 0 , 0 , 174 , 32
Nitriansky kraj , Komarno , Dedina Mladeze , 371 , 128 , 128 , 127 , 367 , 110 , 110 , 110 , 41 , 37 , 0 , 8 , 4 , 9 , 0 , 2 , 0 , 0 , 26 , 0 , 0 , 0 , 0 , 60 , 50
Nitriansky kraj , Komarno , Dulovce , 1389 , 503 , 503 , 500 , 1383 , 427 , 427 , 422 , 7 , 169 , 2 , 57 , 8 , 76 , 24 , 0 , 16 , 5 , 133 , 0 , 1 , 2 , 0 , 200 , 222
Nitriansky kraj , Komarno , Holiare , 392 , 78 , 78 , 75 , 396 , 79 , 79 , 77 , 25 , 34 , 3 , 4 , 2 , 2 , 0 , 3 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 57 , 20
Nitriansky kraj , Komarno , Hurbanovo , 6215 , 2310 , 2310 , 2296 , 6197 , 2007 , 2007 , 1981 , 216 , 1153 , 5 , 245 , 62 , 211 , 63 , 1 , 41 , 4 , 277 , 5 , 0 , 5 , 8 , 1384 , 597
Nitriansky kraj , Komarno , Chotin , 1172 , 334 , 334 , 329 , 1174 , 262 , 262 , 259 , 128 , 141 , 0 , 15 , 5 , 7 , 6 , 8 , 5 , 0 , 13 , 0 , 0 , 0 , 1 , 185 , 74
Nitriansky kraj , Komarno , Imel , 1685 , 600 , 599 , 594 , 1690 , 513 , 513 , 509 , 111 , 319 , 4 , 32 , 14 , 41 , 18 , 2 , 6 , 1 , 41 , 0 , 0 , 2 , 3 , 405 , 104
Nitriansky kraj , Komarno , Iza , 1408 , 369 , 369 , 368 , 1428 , 346 , 346 , 340 , 100 , 146 , 2 , 16 , 5 , 16 , 5 , 2 , 23 , 2 , 50 , 0 , 0 , 1 , 0 , 231 , 109
Nitriansky kraj , Komarno , Kamenicna , 1616 , 378 , 378 , 375 , 1613 , 320 , 320 , 319 , 106 , 177 , 2 , 20 , 2 , 10 , 8 , 0 , 6 , 0 , 43 , 0 , 0 , 1 , 0 , 233 , 86
Nitriansky kraj , Komarno , Klizska Nema , 391 , 88 , 88 , 86 , 393 , 77 , 77 , 74 , 30 , 46 , 0 , 2 , 1 , 1 , 0 , 2 , 2 , 0 , 2 , 0 , 0 , 0 , 0 , 62 , 12
Nitriansky kraj , Komarno , Kolarovo , 8765 , 1911 , 1910 , 1888 , 8757 , 1870 , 1870 , 1839 , 424 , 1021 , 8 , 99 , 17 , 63 , 29 , 22 , 58 , 1 , 136 , 3 , 1 , 3 , 3 , 1502 , 337
Nitriansky kraj , Komarno , Komarno , 28087 , 8809 , 8807 , 8746 , 28121 , 8009 , 8009 , 7894 , 1286 , 4578 , 50 , 780 , 153 , 330 , 178 , 33 , 255 , 9 , 999 , 37 , 11 , 30 , 17 , 5719 , 2175
Nitriansky kraj , Komarno , Kravany nad Dunajom , 612 , 161 , 161 , 160 , 615 , 133 , 133 , 133 , 49 , 79 , 0 , 8 , 3 , 7 , 4 , 0 , 2 , 0 , 6 , 0 , 1 , 0 , 1 , 108 , 25
Nitriansky kraj , Komarno , Lipove , 125 , 76 , 76 , 75 , 127 , 83 , 83 , 82 , 4 , 44 , 0 , 5 , 2 , 2 , 3 , 0 , 4 , 0 , 10 , 0 , 0 , 0 , 1 , 64 , 18
Nitriansky kraj , Komarno , Marcelova , 3166 , 595 , 595 , 589 , 3149 , 426 , 426 , 416 , 244 , 242 , 0 , 19 , 3 , 27 , 4 , 6 , 17 , 0 , 24 , 0 , 0 , 0 , 3 , 291 , 125
Nitriansky kraj , Komarno , Martovce , 595 , 124 , 124 , 123 , 595 , 86 , 86 , 85 , 34 , 55 , 0 , 6 , 2 , 4 , 3 , 1 , 2 , 0 , 16 , 0 , 0 , 0 , 0 , 65 , 20
Nitriansky kraj , Komarno , Moca , 950 , 174 , 174 , 173 , 958 , 153 , 153 , 150 , 64 , 84 , 0 , 4 , 4 , 3 , 0 , 2 , 5 , 0 , 7 , 0 , 0 , 0 , 0 , 106 , 44
Nitriansky kraj , Komarno , Modrany , 1082 , 173 , 173 , 173 , 1082 , 110 , 110 , 107 , 103 , 45 , 1 , 2 , 0 , 9 , 2 , 3 , 6 , 0 , 2 , 0 , 0 , 0 , 0 , 80 , 27
Nitriansky kraj , Komarno , Mudronovo , 93 , 51 , 51 , 51 , 98 , 34 , 34 , 32 , 0 , 13 , 0 , 18 , 0 , 13 , 0 , 0 , 0 , 0 , 6 , 1 , 0 , 0 , 0 , 14 , 18
Nitriansky kraj , Komarno , Nesvady , 4114 , 1122 , 1122 , 1114 , 4057 , 955 , 955 , 947 , 231 , 517 , 6 , 55 , 11 , 88 , 36 , 4 , 52 , 4 , 106 , 1 , 1 , 0 , 2 , 747 , 200
Nitriansky kraj , Komarno , Okolicna na Ostrove , 1207 , 188 , 188 , 184 , 1201 , 178 , 178 , 175 , 51 , 82 , 1 , 12 , 2 , 6 , 1 , 3 , 6 , 1 , 17 , 0 , 0 , 1 , 1 , 135 , 40
Nitriansky kraj , Komarno , Patince , 446 , 161 , 161 , 159 , 460 , 142 , 142 , 136 , 34 , 89 , 0 , 8 , 1 , 12 , 1 , 3 , 1 , 0 , 5 , 2 , 2 , 1 , 0 , 106 , 30
Nitriansky kraj , Komarno , Pribeta , 2385 , 675 , 675 , 665 , 2386 , 576 , 576 , 563 , 233 , 285 , 0 , 20 , 4 , 47 , 13 , 8 , 6 , 0 , 46 , 1 , 0 , 1 , 1 , 439 , 124
Nitriansky kraj , Komarno , Radvan nad Dunajom , 587 , 156 , 156 , 152 , 591 , 121 , 121 , 119 , 60 , 63 , 0 , 9 , 2 , 9 , 1 , 0 , 3 , 0 , 5 , 0 , 0 , 0 , 0 , 95 , 24
Nitriansky kraj , Komarno , Sokolce , 1007 , 240 , 240 , 238 , 1020 , 197 , 197 , 196 , 98 , 99 , 0 , 2 , 0 , 5 , 2 , 5 , 10 , 0 , 17 , 0 , 0 , 0 , 0 , 164 , 32
Nitriansky kraj , Komarno , Svaty Peter , 2263 , 715 , 715 , 710 , 2276 , 592 , 592 , 585 , 268 , 244 , 6 , 33 , 11 , 30 , 26 , 6 , 14 , 0 , 69 , 1 , 1 , 1 , 0 , 370 , 215
Nitriansky kraj , Komarno , Srobarova , 421 , 200 , 200 , 199 , 418 , 206 , 206 , 203 , 7 , 75 , 2 , 29 , 2 , 10 , 3 , 0 , 7 , 1 , 63 , 0 , 0 , 0 , 0 , 84 , 119
Nitriansky kraj , Komarno , Tôn , 642 , 180 , 180 , 177 , 635 , 148 , 148 , 146 , 68 , 71 , 1 , 4 , 1 , 2 , 10 , 3 , 0 , 0 , 14 , 1 , 0 , 0 , 2 , 93 , 53
Nitriansky kraj , Komarno , Travnik , 573 , 148 , 148 , 148 , 572 , 109 , 109 , 106 , 84 , 48 , 0 , 7 , 0 , 3 , 1 , 0 , 0 , 0 , 5 , 0 , 0 , 0 , 0 , 80 , 26
Nitriansky kraj , Komarno , Velke Kosihy , 817 , 247 , 247 , 245 , 808 , 170 , 170 , 166 , 114 , 97 , 0 , 4 , 0 , 5 , 11 , 4 , 1 , 0 , 7 , 1 , 0 , 0 , 1 , 135 , 31
Nitriansky kraj , Komarno , Virt , 246 , 81 , 81 , 80 , 248 , 85 , 85 , 84 , 10 , 46 , 0 , 9 , 0 , 8 , 0 , 1 , 0 , 0 , 6 , 0 , 0 , 0 , 0 , 58 , 26
Nitriansky kraj , Komarno , Vrbova nad Vahom , 448 , 105 , 105 , 104 , 447 , 79 , 79 , 78 , 36 , 41 , 0 , 1 , 1 , 10 , 0 , 0 , 1 , 0 , 14 , 0 , 0 , 0 , 0 , 56 , 22
Nitriansky kraj , Komarno , Zemianska Olca , 2029 , 365 , 365 , 362 , 2026 , 323 , 323 , 321 , 137 , 173 , 0 , 13 , 8 , 7 , 3 , 2 , 1 , 0 , 18 , 0 , 0 , 0 , 0 , 257 , 64
Nitriansky kraj , Komarno , Zlatna na Ostrove , 2037 , 337 , 337 , 330 , 2037 , 293 , 293 , 290 , 116 , 137 , 0 , 23 , 2 , 5 , 6 , 7 , 3 , 0 , 30 , 0 , 0 , 1 , 0 , 204 , 86
Nitriansky kraj , Levice , Bajka , 253 , 69 , 69 , 69 , 253 , 58 , 58 , 58 , 11 , 15 , 3 , 11 , 0 , 13 , 0 , 0 , 0 , 1 , 14 , 0 , 0 , 1 , 0 , 38 , 20
Nitriansky kraj , Levice , Batovce , 961 , 460 , 460 , 450 , 963 , 378 , 378 , 370 , 5 , 114 , 2 , 92 , 9 , 65 , 23 , 0 , 12 , 0 , 125 , 0 , 1 , 1 , 1 , 157 , 213
Nitriansky kraj , Levice , Besa , 537 , 203 , 203 , 203 , 530 , 157 , 157 , 156 , 38 , 75 , 0 , 17 , 1 , 19 , 14 , 0 , 1 , 0 , 35 , 1 , 2 , 0 , 0 , 101 , 55
Nitriansky kraj , Levice , Bielovce , 190 , 60 , 60 , 60 , 188 , 42 , 42 , 42 , 22 , 17 , 0 , 1 , 0 , 5 , 1 , 0 , 0 , 0 , 14 , 0 , 0 , 0 , 0 , 18 , 24
Nitriansky kraj , Levice , Bohunice , 123 , 74 , 74 , 73 , 129 , 78 , 78 , 76 , 0 , 29 , 0 , 11 , 4 , 9 , 1 , 0 , 1 , 0 , 18 , 0 , 0 , 0 , 0 , 36 , 40
Nitriansky kraj , Levice , Bory , 266 , 127 , 127 , 124 , 269 , 105 , 105 , 100 , 21 , 41 , 1 , 6 , 2 , 34 , 3 , 0 , 4 , 0 , 12 , 0 , 0 , 0 , 0 , 61 , 39
Nitriansky kraj , Levice , Brhlovce , 262 , 132 , 132 , 132 , 267 , 131 , 131 , 130 , 2 , 48 , 0 , 19 , 1 , 10 , 3 , 0 , 2 , 0 , 46 , 0 , 0 , 0 , 1 , 65 , 65
Nitriansky kraj , Levice , Cajkov , 796 , 482 , 482 , 481 , 795 , 413 , 413 , 396 , 0 , 145 , 4 , 54 , 13 , 57 , 15 , 0 , 60 , 0 , 131 , 0 , 0 , 2 , 0 , 186 , 210
Nitriansky kraj , Levice , Caka , 629 , 266 , 266 , 265 , 626 , 197 , 197 , 196 , 9 , 93 , 2 , 45 , 1 , 31 , 1 , 1 , 11 , 2 , 68 , 0 , 0 , 0 , 1 , 84 , 112
Nitriansky kraj , Levice , Cata , 905 , 235 , 235 , 232 , 903 , 190 , 190 , 186 , 55 , 80 , 3 , 22 , 3 , 23 , 10 , 4 , 7 , 0 , 22 , 3 , 0 , 0 , 0 , 132 , 54
Nitriansky kraj , Levice , Demandice , 806 , 377 , 377 , 366 , 802 , 295 , 295 , 293 , 39 , 162 , 6 , 44 , 9 , 49 , 10 , 0 , 7 , 0 , 37 , 1 , 2 , 0 , 0 , 213 , 80
Nitriansky kraj , Levice , Devicany , 348 , 203 , 203 , 202 , 342 , 151 , 151 , 149 , 0 , 64 , 0 , 39 , 4 , 27 , 6 , 0 , 1 , 2 , 55 , 0 , 3 , 1 , 0 , 73 , 76
Nitriansky kraj , Levice , Dolna Sec , 410 , 185 , 185 , 184 , 413 , 162 , 162 , 160 , 3 , 99 , 0 , 20 , 4 , 20 , 7 , 0 , 4 , 0 , 27 , 0 , 0 , 0 , 0 , 116 , 44
Nitriansky kraj , Levice , Dolne Semerovce , 417 , 93 , 93 , 93 , 418 , 82 , 82 , 82 , 29 , 38 , 0 , 6 , 1 , 10 , 0 , 1 , 0 , 0 , 7 , 0 , 0 , 1 , 0 , 59 , 23
Nitriansky kraj , Levice , Dolny Pial , 793 , 351 , 351 , 350 , 788 , 266 , 266 , 263 , 11 , 106 , 2 , 71 , 6 , 50 , 14 , 1 , 6 , 2 , 78 , 1 , 0 , 1 , 1 , 126 , 137
Nitriansky kraj , Levice , Domadice , 217 , 121 , 121 , 120 , 221 , 104 , 104 , 101 , 4 , 36 , 1 , 12 , 2 , 22 , 7 , 0 , 12 , 1 , 22 , 0 , 0 , 1 , 0 , 48 , 53
Nitriansky kraj , Levice , Drzenice , 316 , 183 , 183 , 183 , 320 , 161 , 161 , 157 , 2 , 44 , 1 , 28 , 11 , 25 , 7 , 0 , 8 , 0 , 53 , 3 , 0 , 0 , 1 , 64 , 93
Nitriansky kraj , Levice , Farna , 1147 , 314 , 314 , 309 , 1144 , 234 , 234 , 231 , 91 , 110 , 0 , 24 , 3 , 35 , 5 , 2 , 14 , 1 , 24 , 0 , 0 , 0 , 0 , 161 , 70
Nitriansky kraj , Levice , Hokovce , 438 , 186 , 186 , 185 , 420 , 143 , 143 , 142 , 31 , 64 , 0 , 23 , 5 , 15 , 6 , 0 , 7 , 0 , 33 , 0 , 1 , 0 , 0 , 80 , 62
Nitriansky kraj , Levice , Hontianska Vrbica , 496 , 179 , 179 , 179 , 493 , 131 , 131 , 128 , 12 , 67 , 1 , 22 , 3 , 34 , 9 , 2 , 3 , 0 , 25 , 0 , 0 , 1 , 0 , 76 , 52
Nitriansky kraj , Levice , Hontianske Trstany , 255 , 171 , 171 , 169 , 253 , 121 , 121 , 115 , 2 , 38 , 0 , 53 , 2 , 26 , 6 , 0 , 17 , 0 , 24 , 1 , 0 , 0 , 0 , 49 , 66
Nitriansky kraj , Levice , Horna Sec , 468 , 308 , 308 , 304 , 460 , 265 , 265 , 258 , 32 , 160 , 1 , 28 , 6 , 22 , 8 , 0 , 11 , 0 , 34 , 1 , 0 , 0 , 1 , 187 , 71
Nitriansky kraj , Levice , Horne Semerovce , 498 , 195 , 195 , 195 , 500 , 163 , 163 , 160 , 27 , 77 , 1 , 21 , 7 , 18 , 8 , 0 , 2 , 0 , 32 , 2 , 0 , 0 , 0 , 102 , 58
Nitriansky kraj , Levice , Horne Turovce , 480 , 192 , 192 , 191 , 473 , 151 , 151 , 148 , 61 , 77 , 2 , 14 , 2 , 10 , 4 , 0 , 3 , 0 , 18 , 0 , 0 , 0 , 0 , 110 , 38
Nitriansky kraj , Levice , Horny Pial , 230 , 107 , 107 , 107 , 230 , 77 , 77 , 77 , 18 , 35 , 0 , 9 , 1 , 17 , 4 , 0 , 5 , 0 , 18 , 0 , 0 , 0 , 0 , 48 , 29
Nitriansky kraj , Levice , Hrkovce , 263 , 104 , 104 , 103 , 255 , 88 , 88 , 87 , 21 , 41 , 0 , 8 , 0 , 12 , 1 , 0 , 2 , 0 , 16 , 0 , 0 , 1 , 1 , 61 , 26
Nitriansky kraj , Levice , Hronovce , 1199 , 434 , 434 , 433 , 1200 , 326 , 326 , 324 , 90 , 119 , 5 , 43 , 4 , 80 , 14 , 1 , 10 , 2 , 58 , 4 , 2 , 0 , 1 , 199 , 125
Nitriansky kraj , Levice , Hronske Klacany , 1168 , 712 , 712 , 710 , 1177 , 611 , 611 , 596 , 7 , 247 , 5 , 95 , 14 , 72 , 28 , 1 , 71 , 0 , 164 , 2 , 1 , 2 , 1 , 304 , 292
Nitriansky kraj , Levice , Hronske Kosihy , 573 , 287 , 287 , 286 , 573 , 242 , 242 , 238 , 2 , 116 , 2 , 30 , 4 , 39 , 4 , 0 , 13 , 0 , 74 , 0 , 2 , 0 , 0 , 134 , 104
Nitriansky kraj , Levice , Ina , 197 , 109 , 109 , 107 , 196 , 94 , 94 , 90 , 4 , 32 , 1 , 18 , 1 , 21 , 3 , 0 , 3 , 0 , 24 , 0 , 0 , 0 , 0 , 42 , 48
Nitriansky kraj , Levice , Ipelske Ulany , 242 , 72 , 72 , 72 , 240 , 68 , 68 , 68 , 22 , 28 , 6 , 0 , 1 , 7 , 1 , 1 , 1 , 0 , 5 , 0 , 0 , 0 , 0 , 40 , 28
Nitriansky kraj , Levice , Ipelsky Sokolec , 698 , 173 , 173 , 170 , 684 , 147 , 147 , 145 , 73 , 66 , 0 , 7 , 0 , 10 , 4 , 0 , 0 , 0 , 9 , 0 , 0 , 1 , 0 , 105 , 40
Nitriansky kraj , Levice , Jablonovce , 189 , 97 , 97 , 96 , 192 , 82 , 82 , 81 , 1 , 20 , 0 , 31 , 2 , 14 , 3 , 0 , 0 , 0 , 24 , 1 , 0 , 0 , 0 , 32 , 49
Nitriansky kraj , Levice , Jesenske , 38 , 25 , 25 , 25 , 38 , 20 , 20 , 19 , 0 , 6 , 0 , 2 , 1 , 2 , 4 , 0 , 1 , 0 , 7 , 2 , 0 , 0 , 0 , 9 , 10
Nitriansky kraj , Levice , Jur nad Hronom , 809 , 406 , 406 , 405 , 808 , 330 , 330 , 320 , 91 , 151 , 1 , 47 , 10 , 26 , 8 , 2 , 14 , 0 , 53 , 1 , 0 , 0 , 1 , 216 , 104
Nitriansky kraj , Levice , Kalna nad Hronom , 1730 , 783 , 783 , 779 , 1721 , 634 , 633 , 621 , 61 , 336 , 12 , 102 , 31 , 99 , 20 , 1 , 15 , 1 , 92 , 3 , 1 , 0 , 5 , 438 , 183
Nitriansky kraj , Levice , Ket , 498 , 201 , 201 , 200 , 495 , 134 , 134 , 130 , 101 , 72 , 1 , 9 , 0 , 4 , 3 , 2 , 4 , 0 , 3 , 0 , 1 , 0 , 0 , 106 , 24
Nitriansky kraj , Levice , Kozarovce , 1620 , 907 , 907 , 901 , 1620 , 790 , 790 , 774 , 10 , 248 , 3 , 150 , 22 , 107 , 34 , 0 , 63 , 5 , 250 , 4 , 2 , 1 , 2 , 304 , 470
Nitriansky kraj , Levice , Krskany , 648 , 337 , 337 , 333 , 646 , 273 , 273 , 262 , 4 , 114 , 1 , 58 , 8 , 21 , 14 , 0 , 37 , 0 , 73 , 1 , 1 , 0 , 1 , 135 , 127
Nitriansky kraj , Levice , Kubanovo , 229 , 67 , 67 , 67 , 234 , 67 , 67 , 64 , 12 , 23 , 0 , 15 , 1 , 4 , 0 , 0 , 2 , 0 , 9 , 1 , 0 , 0 , 0 , 30 , 34
Nitriansky kraj , Levice , Kukucinov , 492 , 165 , 165 , 164 , 491 , 117 , 117 , 116 , 32 , 52 , 4 , 11 , 3 , 19 , 7 , 0 , 1 , 0 , 34 , 0 , 0 , 0 , 1 , 69 , 47
Nitriansky kraj , Levice , Kuralany , 432 , 210 , 210 , 209 , 433 , 193 , 193 , 192 , 2 , 59 , 1 , 21 , 6 , 27 , 1 , 0 , 11 , 0 , 81 , 0 , 0 , 0 , 0 , 85 , 107
Nitriansky kraj , Levice , Levice , 27319 , 13565 , 13563 , 13512 , 27128 , 11743 , 11742 , 11536 , 532 , 6539 , 71 , 1523 , 423 , 1126 , 415 , 5 , 510 , 26 , 2247 , 41 , 14 , 23 , 17 , 7668 , 3868
Nitriansky kraj , Levice , Lok , 814 , 302 , 302 , 300 , 817 , 233 , 233 , 232 , 37 , 75 , 3 , 44 , 7 , 54 , 13 , 1 , 0 , 1 , 62 , 1 , 0 , 1 , 1 , 116 , 116
Nitriansky kraj , Levice , Lontov , 518 , 109 , 109 , 108 , 516 , 81 , 81 , 81 , 27 , 51 , 0 , 9 , 1 , 7 , 4 , 0 , 0 , 0 , 9 , 0 , 0 , 0 , 0 , 60 , 21
Nitriansky kraj , Levice , Lula , 151 , 63 , 63 , 63 , 151 , 61 , 61 , 58 , 1 , 6 , 0 , 9 , 2 , 6 , 4 , 0 , 2 , 0 , 33 , 0 , 0 , 0 , 0 , 9 , 49
Nitriansky kraj , Levice , Malas , 420 , 138 , 138 , 138 , 419 , 123 , 123 , 123 , 21 , 52 , 0 , 15 , 3 , 18 , 2 , 0 , 1 , 1 , 25 , 0 , 0 , 0 , 0 , 68 , 55
Nitriansky kraj , Levice , Male Kozmalovce , 332 , 147 , 147 , 143 , 332 , 121 , 121 , 121 , 10 , 35 , 0 , 25 , 0 , 26 , 6 , 0 , 1 , 1 , 38 , 0 , 0 , 1 , 0 , 48 , 73
Nitriansky kraj , Levice , Male Ludince , 139 , 41 , 41 , 40 , 138 , 30 , 30 , 30 , 11 , 23 , 0 , 1 , 0 , 0 , 1 , 3 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 21 , 9
Nitriansky kraj , Levice , Mytne Ludany , 772 , 264 , 264 , 264 , 771 , 215 , 215 , 213 , 50 , 101 , 6 , 24 , 7 , 25 , 15 , 1 , 11 , 0 , 23 , 0 , 0 , 1 , 0 , 155 , 58
Nitriansky kraj , Levice , Nova Dedina , 1255 , 709 , 709 , 707 , 1256 , 617 , 617 , 603 , 5 , 221 , 4 , 97 , 24 , 76 , 21 , 0 , 48 , 0 , 205 , 4 , 0 , 0 , 2 , 282 , 321
Nitriansky kraj , Levice , Novy Tekov , 707 , 380 , 380 , 380 , 712 , 314 , 314 , 309 , 19 , 128 , 1 , 41 , 11 , 64 , 16 , 0 , 5 , 2 , 89 , 2 , 1 , 1 , 0 , 175 , 134
Nitriansky kraj , Levice , Nyrovce , 462 , 155 , 155 , 153 , 459 , 130 , 130 , 128 , 71 , 34 , 3 , 6 , 2 , 9 , 1 , 1 , 3 , 1 , 20 , 1 , 0 , 1 , 0 , 62 , 66
Nitriansky kraj , Levice , Ondrejovce , 360 , 164 , 164 , 163 , 359 , 126 , 126 , 121 , 13 , 67 , 3 , 20 , 1 , 23 , 6 , 0 , 1 , 1 , 26 , 0 , 1 , 0 , 1 , 83 , 38
Nitriansky kraj , Levice , Pastovce , 430 , 101 , 101 , 100 , 429 , 80 , 80 , 78 , 41 , 30 , 0 , 12 , 1 , 4 , 2 , 0 , 1 , 0 , 9 , 0 , 0 , 0 , 0 , 53 , 25
Nitriansky kraj , Levice , Pecenice , 121 , 84 , 84 , 84 , 117 , 77 , 77 , 75 , 1 , 26 , 1 , 10 , 2 , 9 , 3 , 0 , 7 , 0 , 25 , 0 , 0 , 0 , 0 , 34 , 41
Nitriansky kraj , Levice , Plastovce , 1324 , 465 , 465 , 456 , 1323 , 381 , 381 , 378 , 118 , 158 , 3 , 37 , 13 , 29 , 15 , 2 , 11 , 0 , 67 , 0 , 2 , 0 , 1 , 240 , 138
Nitriansky kraj , Levice , Plave Vozokany , 610 , 208 , 208 , 208 , 604 , 194 , 194 , 191 , 0 , 68 , 0 , 31 , 5 , 30 , 4 , 0 , 0 , 0 , 66 , 4 , 0 , 0 , 0 , 88 , 103
Nitriansky kraj , Levice , Podluzany , 653 , 370 , 370 , 366 , 640 , 330 , 330 , 321 , 6 , 115 , 1 , 63 , 3 , 40 , 17 , 0 , 8 , 0 , 110 , 1 , 0 , 1 , 1 , 155 , 166
Nitriansky kraj , Levice , Pohronsky Ruskov , 1033 , 351 , 351 , 348 , 1034 , 292 , 292 , 283 , 82 , 114 , 4 , 42 , 2 , 50 , 4 , 3 , 7 , 1 , 33 , 1 , 3 , 0 , 2 , 186 , 97
Nitriansky kraj , Levice , Pukanec , 1571 , 774 , 774 , 769 , 1623 , 643 , 643 , 637 , 14 , 242 , 3 , 143 , 21 , 108 , 22 , 0 , 19 , 2 , 181 , 5 , 4 , 2 , 3 , 317 , 320
Nitriansky kraj , Levice , Rybnik , 1175 , 704 , 704 , 697 , 1189 , 605 , 605 , 599 , 4 , 231 , 5 , 108 , 16 , 101 , 16 , 0 , 32 , 2 , 177 , 1 , 2 , 2 , 0 , 277 , 322
Nitriansky kraj , Levice , Santovka , 576 , 288 , 288 , 287 , 572 , 230 , 230 , 226 , 12 , 90 , 1 , 37 , 3 , 38 , 12 , 1 , 7 , 1 , 79 , 6 , 0 , 0 , 0 , 118 , 108
Nitriansky kraj , Levice , Sazdice , 362 , 101 , 101 , 100 , 363 , 106 , 106 , 106 , 16 , 54 , 1 , 7 , 0 , 8 , 1 , 0 , 0 , 0 , 12 , 1 , 0 , 0 , 0 , 78 , 28
Nitriansky kraj , Levice , Sikenica , 521 , 119 , 119 , 119 , 519 , 94 , 94 , 92 , 33 , 40 , 0 , 8 , 0 , 17 , 4 , 0 , 0 , 0 , 15 , 0 , 0 , 2 , 0 , 67 , 25
Nitriansky kraj , Levice , Slatina , 244 , 66 , 66 , 65 , 250 , 61 , 61 , 58 , 12 , 17 , 0 , 2 , 0 , 11 , 5 , 0 , 7 , 0 , 7 , 1 , 0 , 3 , 0 , 40 , 18
