Nitrianskykraj	Nitra	Stitare	737	436	436	435	735	396	396	383	37	242	2	51	11	33	13	1	12	0	28	2	0	2	1	288	95
Nitrianskykraj	Nitra	Surianky	490	310	310	308	503	255	255	251	1	95	0	37	5	49	5	0	9	0	103	2	1	1	0	107	144
Nitrianskykraj	Nitra	Tajna	240	142	142	140	241	129	129	128	3	36	0	25	1	18	6	0	3	0	47	1	0	0	0	55	73
Nitrianskykraj	Nitra	Telince	312	112	112	112	313	88	88	88	3	35	3	27	2	11	6	0	4	1	18	1	0	1	0	48	40
Nitrianskykraj	Nitra	VelkaDolina	567	303	303	302	567	239	239	235	2	95	1	50	5	55	8	0	6	2	75	3	0	0	0	117	118
Nitrianskykraj	Nitra	VelkeChyndice	281	168	168	167	283	132	132	132	6	55	4	34	0	26	5	0	4	1	29	1	0	1	1	72	60
Nitrianskykraj	Nitra	VelkeZaluzie	3511	1844	1843	1829	3515	1412	1412	1389	27	623	6	329	93	229	48	1	133	5	323	7	1	3	1	742	647
Nitrianskykraj	Nitra	VelkyCetin	1391	563	563	559	1398	460	460	455	150	246	6	49	5	33	10	3	25	1	25	5	0	1	0	369	86
Nitrianskykraj	Nitra	VelkyLapas	1346	768	768	766	1348	620	620	611	11	301	4	99	29	96	19	0	54	0	150	2	0	0	1	356	255
Nitrianskykraj	Nitra	Vinodol	1579	653	653	646	1573	515	515	510	39	205	11	100	12	79	17	0	16	2	145	12	0	6	2	264	246
Nitrianskykraj	Nitra	Vrable	7277	3618	3618	3597	7299	3085	3085	3050	81	1289	25	596	158	279	85	0	166	5	866	21	7	6	13	1588	1462
Nitrianskykraj	Nitra	Vycapy-Opatovce	1808	975	975	970	1806	871	871	864	57	352	9	112	33	63	25	0	66	2	239	4	1	4	3	455	409
Nitrianskykraj	Nitra	Zbehy	1821	942	942	941	1829	762	762	751	13	269	1	161	35	148	32	0	26	0	249	1	0	4	2	340	411
Nitrianskykraj	Nitra	Zirany	1134	531	531	528	1128	408	408	394	91	220	5	60	4	49	20	6	16	3	45	3	4	1	1	292	102
Nitrianskykraj	Nitra	Zitavce	351	164	164	164	350	148	148	143	1	52	1	31	1	26	1	1	2	0	47	1	0	0	0	57	86
Nitrianskykraj	ZlateMoravce	Beladice	1321	645	645	639	1315	513	513	506	19	195	2	122	21	103	18	0	16	1	133	4	0	4	1	228	278
Nitrianskykraj	ZlateMoravce	Caradice	410	233	233	231	418	207	207	202	3	66	3	36	7	27	11	0	17	0	56	1	0	4	0	86	116
Nitrianskykraj	ZlateMoravce	CervenyHradok	344	182	182	182	348	148	148	147	0	59	1	12	9	22	11	0	17	0	47	0	0	0	4	75	72
Nitrianskykraj	ZlateMoravce	CierneKlacany	951	532	532	531	952	470	470	466	6	140	4	106	6	80	17	0	48	3	118	2	0	1	0	208	258
Nitrianskykraj	ZlateMoravce	Hostie	1029	583	583	579	1012	455	455	451	7	162	6	115	19	91	24	0	19	2	120	5	3	2	4	160	291
Nitrianskykraj	ZlateMoravce	Hostovce	601	322	322	321	595	263	263	256	7	97	6	46	10	41	9	0	16	1	84	2	1	0	1	115	141
Nitrianskykraj	ZlateMoravce	Choca	429	207	207	205	433	182	182	181	4	43	1	50	6	18	6	0	2	0	74	0	0	1	0	67	114
Nitrianskykraj	ZlateMoravce	JedloveKostolany	777	372	370	367	788	348	348	341	3	87	1	57	8	77	10	0	13	1	103	6	0	0	1	127	214
Nitrianskykraj	ZlateMoravce	KostolanypodTribecom	303	184	184	183	312	200	200	195	2	52	0	24	8	12	7	0	4	0	72	1	1	0	0	76	119
Nitrianskykraj	ZlateMoravce	Ladice	662	283	283	281	664	231	231	224	41	97	2	44	7	46	11	0	5	1	26	0	0	0	1	141	83
Nitrianskykraj	ZlateMoravce	Lovce	588	327	327	325	586	248	248	244	10	61	1	82	16	49	18	0	10	2	73	2	1	0	0	79	165
Nitrianskykraj	ZlateMoravce	Machulince	907	514	514	513	907	434	434	419	5	168	4	89	14	59	12	0	48	2	104	6	1	1	0	228	191
Nitrianskykraj	ZlateMoravce	MaleVozokany	266	154	154	152	272	111	111	104	0	37	0	30	1	34	3	0	13	0	29	0	1	0	4	53	51
Nitrianskykraj	ZlateMoravce	Mankovce	450	254	254	254	442	226	226	223	3	79	0	43	8	29	13	1	11	0	60	1	2	2	2	99	124
Nitrianskykraj	ZlateMoravce	MartinnadZitavou	440	229	229	229	443	199	199	196	2	52	1	51	5	28	4	0	20	0	66	0	0	0	0	93	103
Nitrianskykraj	ZlateMoravce	Nemcinany	563	287	287	286	557	261	261	255	4	82	2	38	5	48	7	0	12	0	86	2	0	0	0	114	141
Nitrianskykraj	ZlateMoravce	Neverice	563	306	306	302	570	246	246	239	2	83	2	55	2	46	10	0	2	1	90	2	1	5	1	94	145
Nitrianskykraj	ZlateMoravce	Nevidzany	494	298	298	297	501	245	245	242	3	87	0	66	10	48	14	0	17	1	49	0	1	1	0	114	128
Nitrianskykraj	ZlateMoravce	Obyce	1263	592	591	589	1262	503	503	492	7	156	2	102	12	81	16	1	44	0	162	3	1	1	1	201	291
Nitrianskykraj	ZlateMoravce	Skycov	812	434	434	428	810	375	375	365	11	118	4	61	9	55	15	0	27	4	117	4	1	2	0	157	208
Nitrianskykraj	ZlateMoravce	Slazany	1419	751	751	747	1412	643	643	631	9	196	4	140	25	103	25	0	16	0	226	2	0	1	0	259	372
Nitrianskykraj	ZlateMoravce	Slepcany	685	353	353	348	691	309	309	305	4	78	0	63	13	49	10	0	22	0	107	2	0	0	0	117	188
Nitrianskykraj	ZlateMoravce	TekovskeNemce	889	385	385	384	886	331	331	324	6	99	3	55	8	65	15	0	19	1	111	0	1	0	1	128	196
Nitrianskykraj	ZlateMoravce	TesarskeMlynany	1384	665	665	656	1379	515	515	510	7	180	9	108	10	108	22	0	39	0	172	0	0	0	1	218	292
Nitrianskykraj	ZlateMoravce	Topolcianky	2291	1324	1324	1317	2297	1147	1147	1127	14	462	7	221	33	137	36	0	92	2	299	12	0	0	2	551	576
Nitrianskykraj	ZlateMoravce	Velcice	701	418	418	418	692	376	376	372	2	117	1	86	6	58	12	0	9	0	118	7	0	2	0	128	244
Nitrianskykraj	ZlateMoravce	VelkeVozokany	377	236	236	236	380	201	201	196	2	44	0	38	8	30	3	0	37	0	74	0	0	0	0	55	141
Nitrianskykraj	ZlateMoravce	VieskanadZitavou	375	216	215	211	374	204	204	198	4	59	0	42	11	38	6	0	7	0	42	1	0	1	0	83	115
Nitrianskykraj	ZlateMoravce	Volkovce	859	424	424	422	867	392	392	392	12	138	1	75	12	33	8	0	47	0	91	2	0	2	1	155	237
Nitrianskykraj	ZlateMoravce	ZlateMoravce	10144	5046	5046	5027	10118	4357	4357	4288	42	1713	16	913	121	487	125	0	315	7	1226	21	6	22	13	2076	2212
Nitrianskykraj	ZlateMoravce	Zlatno	196	88	88	87	197	94	94	94	0	18	0	27	5	13	1	0	1	0	21	0	0	1	0	26	68
Nitrianskykraj	ZlateMoravce	Zikava	419	248	248	245	418	184	184	176	1	84	0	44	0	31	9	0	15	1	57	2	0	1	0	76	100
Nitrianskykraj	ZlateMoravce	Zitavany	1624	863	863	851	1624	671	671	652	9	222	3	156	15	100	28	0	90	2	207	5	0	14	0	274	378
Nitrianskykraj	NoveZamky	Andovce	1262	553	553	551	1263	455	455	449	100	252	7	61	7	42	29	5	9	1	34	1	0	2	1	331	118
Nitrianskykraj	NoveZamky	Bajtava	312	99	99	99	312	73	73	71	53	25	0	5	1	10	1	0	0	0	3	0	0	1	0	49	22
Nitrianskykraj	NoveZamky	Banov	3106	1584	1584	1579	3093	1366	1366	1345	25	513	7	259	34	180	37	0	63	3	440	4	1	9	4	596	749
Nitrianskykraj	NoveZamky	Bardonovo	647	268	268	264	648	236	236	235	37	122	1	27	4	22	7	0	17	0	23	0	1	1	2	173	62
Nitrianskykraj	NoveZamky	Bela	314	107	107	105	317	99	99	98	33	40	0	3	1	2	3	0	0	0	23	0	0	0	0	55	43
Nitrianskykraj	NoveZamky	Besenov	1366	442	442	437	1362	335	335	327	170	183	1	28	2	14	8	0	2	1	27	0	0	1	0	269	58
Nitrianskykraj	NoveZamky	Bina	1199	281	281	274	1204	182	182	180	118	85	3	18	2	12	3	4	10	0	18	1	0	0	0	111	69
Nitrianskykraj	NoveZamky	Branovo	488	268	268	267	484	245	245	244	8	94	1	17	4	22	3	0	11	0	104	1	1	1	0	114	130
Nitrianskykraj	NoveZamky	Bruty	489	149	149	148	488	93	93	87	90	41	0	2	0	1	0	6	3	0	4	0	1	0	0	49	38
Nitrianskykraj	NoveZamky	Cechy	257	133	133	133	264	129	129	128	3	33	0	37	2	10	1	0	4	2	41	0	0	0	0	45	83
Nitrianskykraj	NoveZamky	Cernik	844	448	448	445	850	336	336	324	6	111	5	94	9	80	15	0	20	0	103	1	0	0	1	122	202
Nitrianskykraj	NoveZamky	Dedinka	567	269	269	268	581	262	262	255	12	58	0	34	3	45	13	0	19	3	81	0	0	0	0	89	166
Nitrianskykraj	NoveZamky	DolnyOhaj	1314	681	681	679	1316	592	592	587	12	146	5	109	13	115	15	2	31	3	226	1	0	1	0	180	407
Nitrianskykraj	NoveZamky	Dubnik	1330	458	458	454	1328	366	366	362	101	190	1	36	15	43	22	0	4	2	37	1	0	0	2	277	85
Nitrianskykraj	NoveZamky	DvorynadZitavou	4146	1343	1343	1336	4155	1226	1226	1211	269	710	9	96	28	78	34	4	14	0	85	6	2	0	1	974	237
Nitrianskykraj	NoveZamky	Gbelce	1792	501	501	495	1793	418	418	413	92	248	0	38	6	19	22	7	9	2	48	4	0	0	0	313	100
Nitrianskykraj	NoveZamky	Hul	1035	497	497	495	1043	392	392	378	7	121	9	93	14	60	22	0	35	1	125	2	1	4	1	163	215
Nitrianskykraj	NoveZamky	Chlaba	584	106	106	106	593	95	95	94	39	44	0	5	2	2	0	2	0	0	9	3	0	0	0	67	27
Nitrianskykraj	NoveZamky	Jasova	964	494	494	492	965	419	419	411	14	152	3	57	9	95	13	0	37	0	104	3	2	2	1	222	189
Nitrianskykraj	NoveZamky	Jatov	619	337	337	333	621	290	290	285	8	95	6	50	9	48	11	0	3	1	101	0	0	1	0	118	167
Nitrianskykraj	NoveZamky	KamenicanadHronom	1089	276	276	274	1092	251	251	242	91	86	5	28	7	8	3	8	9	1	23	1	1	2	1	125	117
Nitrianskykraj	NoveZamky	Kamenin	1242	275	275	274	1253	206	206	205	113	93	5	22	0	9	13	5	3	2	9	0	0	0	0	142	63
Nitrianskykraj	NoveZamky	KamennyMost	876	250	250	248	880	209	209	209	113	92	3	11	1	9	7	1	4	0	4	2	0	0	1	150	59
Nitrianskykraj	NoveZamky	Kmetovo	732	427	427	426	717	366	366	358	4	75	5	47	6	46	3	0	103	2	135	0	0	0	0	97	261
Nitrianskykraj	NoveZamky	Kolta	1102	520	520	519	1093	414	414	398	9	111	2	97	7	98	22	0	14	5	144	9	0	1	0	171	227
Nitrianskykraj	NoveZamky	Komjatice	3447	1532	1532	1524	3453	1294	1294	1278	15	382	10	274	78	226	48	0	47	5	429	4	0	4	2	464	814
Nitrianskykraj	NoveZamky	Komoca	820	279	279	276	818	232	232	229	75	120	2	22	2	25	3	4	5	1	17	0	0	0	0	176	53
Nitrianskykraj	NoveZamky	Lela	269	81	81	74	268	82	82	80	29	34	0	6	0	0	0	1	1	0	3	0	0	0	0	51	29
Nitrianskykraj	NoveZamky	Lipova	1307	641	641	640	1303	488	488	475	8	144	5	116	20	118	27	0	35	0	158	3	2	0	4	154	321
Nitrianskykraj	NoveZamky	Luba	372	104	104	104	371	81	81	79	47	43	0	2	0	6	1	0	1	0	4	0	0	0	0	61	18
Nitrianskykraj	NoveZamky	MalanadHronom	335	89	89	88	335	56	56	53	51	21	0	1	0	8	2	0	3	0	2	0	0	0	0	25	28
Nitrianskykraj	NoveZamky	MaleKosihy	294	84	84	84	292	61	61	60	37	27	0	4	3	7	2	1	0	0	3	0	0	0	0	43	17
Nitrianskykraj	NoveZamky	Mana	1706	777	777	772	1717	627	627	617	18	157	2	196	22	104	15	0	55	2	197	2	0	2	0	199	418
Nitrianskykraj	NoveZamky	MichalnadZitavou	555	313	313	312	550	285	285	278	7	76	0	67	4	27	5	0	20	0	106	0	0	0	0	92	186
Nitrianskykraj	NoveZamky	Mojzesovo	1105	544	544	543	1107	462	462	457	17	96	4	84	12	133	19	0	21	1	149	3	1	2	1	132	325
Nitrianskykraj	NoveZamky	Muzla	1604	414	413	409	1601	335	335	333	105	217	3	11	6	8	10	1	29	0	18	0	1	0	0	262	71
Nitrianskykraj	NoveZamky	Nana	996	304	304	303	994	242	242	236	94	121	0	27	0	17	5	1	7	0	30	1	0	0	0	154	82
Nitrianskykraj	NoveZamky	NovaVieska	598	205	205	204	595	144	144	142	62	104	1	5	1	8	1	1	9	0	12	0	0	0	0	116	26
Nitrianskykraj	NoveZamky	NoveZamky	32168	14521	14518	14452	32095	13023	13023	12819	1015	7211	82	1578	439	1084	437	14	412	26	2048	51	19	26	10	8998	3821
Nitrianskykraj	NoveZamky	Obid	931	237	237	235	927	185	185	184	96	102	3	4	1	1	8	1	7	1	11	0	0	0	0	139	45
Nitrianskykraj	NoveZamky	Palarikovo	3502	1476	1476	1462	3513	1146	1146	1137	26	463	12	256	52	214	42	0	27	5	355	3	0	3	4	556	581
Nitrianskykraj	NoveZamky	Pavlova	195	66	66	66	195	52	52	50	42	13	0	4	0	1	0	1	4	0	1	0	0	0	0	31	19
Nitrianskykraj	NoveZamky	Podhajska	1040	538	538	534	963	482	481	474	7	153	7	115	9	44	16	0	31	0	147	1	0	2	2	204	270
Nitrianskykraj	NoveZamky	Pozba	393	217	217	217	399	186	186	184	69	101	1	24	1	1	8	1	0	1	10	0	0	0	0	140	44
Nitrianskykraj	NoveZamky	Radava	660	377	373	373	659	318	317	308	1	87	4	74	6	60	8	0	36	1	93	2	1	0	0	109	199
Nitrianskykraj	NoveZamky	Rastislavice	792	406	406	406	796	363	363	362	8	106	1	71	13	65	12	0	7	1	119	2	0	0	1	137	225
Nitrianskykraj	NoveZamky	Ruban	752	204	204	202	755	149	149	146	97	49	4	8	0	11	11	2	7	1	10	1	0	1	0	102	44
Nitrianskykraj	NoveZamky	Salka	874	192	192	191	873	131	131	129	91	64	0	17	2	8	0	0	1	0	6	0	1	0	1	94	35
Nitrianskykraj	NoveZamky	Semerovo	1083	480	480	476	1090	409	409	403	10	114	1	105	6	87	10	0	9	0	129	2	0	2	1	157	246
Nitrianskykraj	NoveZamky	Sikenicka	386	112	112	111	387	66	66	66	58	27	0	11	1	1	5	2	3	0	2	0	0	0	1	46	20
Nitrianskykraj	NoveZamky	Strekov	1649	396	395	393	1654	327	327	324	144	150	6	23	7	16	5	7	15	0	18	2	0	0	0	263	61
Nitrianskykraj	NoveZamky	Svodin	2045	548	548	547	2035	461	461	458	143	262	1	26	4	31	9	5	24	1	40	0	0	1	0	338	120
Nitrianskykraj	NoveZamky	Sarkan	295	73	73	73	287	82	82	81	32	29	1	6	0	1	1	1	1	0	1	0	0	0	0	59	22
Nitrianskykraj	NoveZamky	Sturovo	8557	2804	2804	2786	8579	2612	2612	2587	541	1383	14	225	41	103	69	8	43	2	336	7	7	4	3	1841	746
Nitrianskykraj	NoveZamky	Surany	8192	3894	3894	3878	8195	3433	3433	3377	35	1266	16	708	100	455	95	1	83	4	1089	11	8	3	4	1481	1896
Nitrianskykraj	NoveZamky	Travnica	935	451	451	449	952	424	424	415	7	143	2	46	23	66	13	0	18	0	128	1	0	0	2	191	224
Nitrianskykraj	NoveZamky	Tvrdosovce	4313	1454	1454	1439	4325	1202	1202	1194	379	647	17	91	21	114	28	4	20	3	107	2	4	0	2	936	258
Nitrianskykraj	NoveZamky	UlanynadZitavou	1295	718	718	715	1294	604	604	599	5	130	4	157	27	141	15	0	31	1	199	2	2	1	0	172	427
Nitrianskykraj	NoveZamky	VelkeLovce	1557	709	709	707	1557	588	588	575	15	186	4	127	25	91	23	0	60	0	169	1	1	1	4	233	342
Nitrianskykraj	NoveZamky	VelkyKyr	2527	1067	1067	1058	2526	927	926	909	199	529	4	71	14	77	36	2	36	2	85	3	0	0	0	728	181
Nitrianskykraj	NoveZamky	Vlkas	270	159	159	156	272	152	152	146	0	28	0	35	7	17	1	0	18	0	50	0	0	0	0	41	105
Nitrianskykraj	NoveZamky	Zemne	1767	436	436	435	1762	403	403	401	119	179	0	37	6	29	14	1	14	2	31	1	0	1	1	303	98
Nitrianskykraj	Sala	Diakovce	1948	766	766	760	1957	607	607	605	195	330	5	58	11	55	12	1	21	1	64	2	2	1	2	469	136
Nitrianskykraj	Sala	DlhanadVahom	764	414	414	413	769	382	381	378	59	246	3	22	12	18	12	1	11	0	27	0	0	2	0	329	49
Nitrianskykraj	Sala	Hajske	1072	534	534	533	1060	447	447	442	8	180	1	77	14	77	9	0	19	0	144	4	0	0	0	220	222
Nitrianskykraj	Sala	HornaKralova	1565	714	714	712	1568	595	595	588	49	291	5	73	14	81	24	0	21	1	147	2	0	2	2	355	233
Nitrianskykraj	Sala	KralovanadVahom	1503	715	715	710	1500	642	642	634	130	387	13	45	26	35	11	2	18	0	39	0	0	2	2	536	98
Nitrianskykraj	Sala	Mocenok	3622	1645	1642	1636	3648	1383	1383	1352	21	572	13	185	64	215	55	1	141	2	336	18	6	6	1	691	661
Nitrianskykraj	Sala	Neded	2650	645	645	645	2657	536	536	526	132	275	2	64	16	51	9	6	7	1	80	1	0	0	1	375	151
Nitrianskykraj	Sala	Selice	2270	440	440	436	2276	385	385	380	86	211	4	40	5	34	22	1	2	2	22	1	2	4	0	311	69
Nitrianskykraj	Sala	Sala	17983	8715	8712	8655	17948	7927	7926	7817	364	4735	32	784	292	513	231	1	262	10	1364	26	3	26	12	5576	2241
Nitrianskykraj	Sala	Tesedikovo	3107	999	999	995	3103	842	842	828	240	502	5	56	21	47	26	3	40	1	50	1	2	0	1	685	143
Nitrianskykraj	Sala	TrnovecnadVahom	2250	932	931	927	2246	794	794	781	64	448	12	83	27	105	31	2	18	5	123	2	0	5	2	537	244
Nitrianskykraj	Sala	Vlcany	2711	719	719	717	2707	615	615	610	126	377	4	58	13	48	10	4	18	2	54	0	1	0	2	500	110
Nitrianskykraj	Sala	Ziharec	1411	386	386	385	1412	283	283	280	98	168	3	26	12	22	12	3	18	0	21	0	0	2	0	218	62
Nitrianskykraj	Topolcany	Ardanovce	178	78	78	77	181	69	69	69	0	11	0	7	1	8	2	0	3	0	42	0	1	0	2	14	55
Nitrianskykraj	Topolcany	Belince	278	148	148	143	281	143	143	141	10	37	0	22	2	14	0	0	6	0	51	0	1	0	0	49	92
Nitrianskykraj	Topolcany	Biskupova	191	100	100	100	191	82	82	81	2	35	0	16	0	12	5	0	2	0	27	0	0	0	1	48	33
Nitrianskykraj	Topolcany	Blesovce	296	151	151	151	295	147	147	145	2	28	0	22	3	34	1	0	2	0	58	1	0	0	0	40	105
Nitrianskykraj	Topolcany	Bojna	1715	796	795	792	1711	695	695	684	4	198	5	133	20	166	30	1	25	1	194	7	1	5	2	227	457
Nitrianskykraj	Topolcany	Celadince	386	212	212	210	390	177	177	177	3	48	5	35	4	34	9	0	5	0	65	2	0	0	0	62	115
Nitrianskykraj	Topolcany	Cermany	339	181	181	181	337	128	128	125	1	36	2	34	16	27	9	0	8	0	45	1	0	1	1	42	83
Nitrianskykraj	Topolcany	DvoranynadNitrou	644	286	286	284	648	228	228	223	4	77	1	49	8	46	5	1	27	0	62	2	0	0	2	84	139
Nitrianskykraj	Topolcany	HajnaNovaVes	274	118	118	118	273	109	109	109	1	18	0	28	6	18	4	0	7	0	33	2	0	0	1	21	88
Nitrianskykraj	Topolcany	HorneChlebany	300	168	168	167	299	124	124	123	1	47	1	38	4	29	1	1	6	0	37	0	2	0	0	56	67
Nitrianskykraj	Topolcany	HorneObdokovce	1314	603	603	599	1311	472	472	460	13	147	0	109	13	112	11	1	18	2	166	2	0	4	1	186	274
Nitrianskykraj	Topolcany	HorneStitare	465	228	228	224	456	192	192	191	2	69	2	36	10	17	5	0	10	0	73	0	0	0	0	86	105
Nitrianskykraj	Topolcany	Hrusovany	906	484	484	478	909	443	443	429	15	106	1	78	15	41	3	1	24	1	189	3	0	1	0	123	306
Nitrianskykraj	Topolcany	Chrabrany	668	366	366	364	669	340	340	340	2	122	2	59	15	33	6	0	19	2	102	0	0	0	2	130	210
Nitrianskykraj	Topolcany	Jacovce	1532	780	780	772	1548	634	634	608	6	251	8	162	19	83	19	0	51	2	160	4	1	4	2	296	312
Nitrianskykraj	Topolcany	Kamanova	513	247	247	246	517	231	231	230	6	46	1	30	10	27	4	0	13	1	106	2	0	0	0	68	162
Nitrianskykraj	Topolcany	Koniarovce	542	290	290	289	540	247	247	238	8	104	0	22	4	42	3	0	18	0	82	2	3	1	0	100	138
Nitrianskykraj	Topolcany	Kovarce	1221	576	576	569	1218	487	487	479	3	169	0	97	17	92	9	0	15	3	161	1	0	0	2	173	306
Nitrianskykraj	Topolcany	Krnca	1121	566	565	562	1127	512	511	507	9	130	6	112	28	55	11	0	12	1	184	2	2	4	6	163	344
Nitrianskykraj	Topolcany	Krtovce	247	152	152	152	261	114	114	113	1	25	0	51	5	22	4	0	13	0	29	0	1	1	0	46	67
Nitrianskykraj	Topolcany	Krusovce	1475	763	763	761	1481	625	625	616	17	231	4	151	46	90	14	0	18	0	185	1	1	2	1	261	355
Nitrianskykraj	Topolcany	Kuzmice	577	314	314	312	580	260	260	255	3	64	5	67	19	36	17	0	21	0	79	0	0	0	1	89	166
Nitrianskykraj	Topolcany	Lipovnik	275	156	156	155	280	126	126	125	1	46	0	27	5	30	12	0	7	0	25	2	0	0	0	54	71
Nitrianskykraj	Topolcany	Ludanice	1509	724	723	718	1512	624	624	613	5	162	2	152	18	81	20	0	64	0	205	5	2	1	1	219	394
Nitrianskykraj	Topolcany	Luzany	193	126	126	126	187	93	93	92	3	29	0	19	2	30	4	0	2	0	29	7	0	1	0	37	55
Nitrianskykraj	Topolcany	MaleRipnany	443	238	238	238	440	203	203	198	2	63	3	41	4	45	7	0	3	0	67	3	0	0	0	73	125
Nitrianskykraj	Topolcany	Nemcice	832	463	463	461	826	383	383	368	4	137	1	75	19	50	8	0	45	0	117	2	0	3	0	170	198
Nitrianskykraj	Topolcany	Nemecky	274	167	167	165	274	143	143	143	0	32	2	21	9	16	1	0	5	0	76	1	1	0	1	49	94
Nitrianskykraj	Topolcany	NitrianskaBlatnica	1028	551	551	547	1039	447	447	435	3	131	3	123	17	84	11	0	43	2	127	0	2	1	0	168	267
Nitrianskykraj	Topolcany	NitrianskaStreda	636	371	371	368	637	299	299	290	2	96	0	73	26	42	11	0	2	0	112	2	0	0	2	111	179
Nitrianskykraj	Topolcany	Norovce	282	144	144	142	280	120	120	119	3	38	0	19	5	13	4	0	11	0	48	0	1	0	0	52	67
Nitrianskykraj	Topolcany	Oponice	707	338	338	337	717	294	294	289	2	75	2	66	11	65	12	0	7	1	95	0	0	0	1	112	177
Nitrianskykraj	Topolcany	Oresany	273	139	139	138	278	117	117	117	0	40	0	20	1	22	11	0	0	3	39	1	0	1	0	40	77
Nitrianskykraj	Topolcany	Podhradie	248	140	140	139	250	125	125	125	2	25	0	22	4	22	3	0	7	0	52	1	0	1	0	44	81
Nitrianskykraj	Topolcany	Prasice	1750	901	901	898	1768	823	823	803	6	318	4	101	44	118	26	0	18	2	251	4	1	3	2	370	433
Nitrianskykraj	Topolcany	Praznovce	772	371	371	370	778	312	312	308	6	85	2	122	5	42	9	0	15	0	84	0	0	0	0	117	191
Nitrianskykraj	Topolcany	Preselany	1237	584	584	575	1238	479	479	469	10	173	2	75	21	76	17	0	30	0	164	3	1	3	0	204	265
Nitrianskykraj	Topolcany	Radosina	1643	864	864	860	1628	726	726	708	14	292	8	121	13	123	27	0	42	2	201	5	2	6	4	364	344
Nitrianskykraj	Topolcany	Rajcany	443	231	231	231	445	163	163	161	3	69	4	44	7	32	10	0	8	2	52	0	0	0	0	81	80
Nitrianskykraj	Topolcany	Solcany	2072	1157	1157	1146	2068	890	890	871	13	294	18	215	51	211	19	0	21	4	295	0	3	0	2	355	516
Nitrianskykraj	Topolcany	Solcianky	237	113	113	113	236	111	111	108	7	32	0	13	1	9	6	0	5	1	33	6	0	0	0	43	65
Nitrianskykraj	Topolcany	Sulovce	447	224	224	223	445	185	185	184	2	75	3	34	10	27	5	0	3	1	57	0	0	4	2	70	114
Nitrianskykraj	Topolcany	Svrbice	159	90	90	89	164	78	78	76	2	21	0	19	4	17	2	0	7	1	16	0	0	0	0	32	44
Nitrianskykraj	Topolcany	Salgovce	423	189	189	184	424	157	157	155	1	60	0	25	1	18	9	0	14	0	52	3	1	0	0	63	92
Nitrianskykraj	Topolcany	Tesare	627	355	355	351	629	322	322	311	2	83	4	50	10	51	8	0	34	0	107	0	2	0	0	109	202
Nitrianskykraj	Topolcany	Topolcany	21734	10523	10522	10482	21708	9137	9137	9025	95	3505	41	1785	357	1150	275	1	370	22	2766	43	28	28	16	4119	4906
Nitrianskykraj	Topolcany	Tovarniky	1272	698	698	695	1229	608	608	594	9	263	4	131	23	54	25	0	24	1	149	6	2	3	1	312	282
Nitrianskykraj	Topolcany	Tvrdomestice	391	165	165	165	390	136	136	133	2	39	3	29	2	32	6	0	2	0	50	0	0	0	0	46	87
Nitrianskykraj	Topolcany	Urmince	1186	606	606	603	1182	519	519	510	2	162	4	93	26	77	19	0	33	0	180	4	1	1	1	202	308
Nitrianskykraj	Topolcany	VelkeDvorany	598	324	324	322	606	286	286	285	5	78	1	58	5	31	8	0	8	2	120	2	0	3	1	94	191
Nitrianskykraj	Topolcany	VelkeRipnany	1718	811	811	808	1721	658	658	648	12	247	5	133	27	114	34	0	36	5	186	4	2	2	1	288	360
Nitrianskykraj	Topolcany	Velusovce	423	239	239	238	427	200	200	200	2	76	2	37	9	29	4	0	3	0	71	1	1	2	1	80	120
Nitrianskykraj	Topolcany	Vozokany	284	147	147	146	287	108	108	106	0	33	0	36	1	26	2	0	5	0	43	0	0	0	0	35	71
Nitrianskykraj	Topolcany	Zavada	525	232	232	231	526	195	195	193	8	78	1	26	5	30	6	0	3	1	72	0	0	1	0	75	118
Zilinskykraj	Cadca	Cadca	19568	8746	8744	8688	19472	7198	7197	7057	121	2205	42	1888	266	1450	229	1	508	17	1894	18	18	9	22	2599	4458
Zilinskykraj	Cadca	Cierne	3527	1696	1696	1682	3531	1376	1376	1352	18	366	7	303	40	377	29	0	60	3	463	5	3	3	5	384	968
Zilinskykraj	Cadca	DlhanadKysucou	504	218	218	218	513	177	177	175	5	46	3	43	12	48	3	0	4	0	49	2	1	1	1	61	114
Zilinskykraj	Cadca	Dunajov	922	492	492	491	928	398	398	391	10	102	5	121	6	85	19	0	7	1	130	2	1	1	1	117	274
Zilinskykraj	Cadca	Klokocov	1952	652	652	651	1960	563	563	557	5	166	3	128	14	140	12	1	8	2	167	0	2	2	1	181	376
Zilinskykraj	Cadca	Klubina	426	241	241	241	425	192	192	189	4	34	0	47	6	56	8	0	8	0	76	0	0	2	0	53	136
Zilinskykraj	Cadca	Korna	1655	708	708	702	1674	595	595	587	18	189	2	128	24	159	11	0	18	0	147	3	2	1	0	255	332
Zilinskykraj	Cadca	KrasnonadKysucou	5390	2673	2672	2658	5396	2306	2306	2250	34	501	10	533	75	414	83	1	220	4	758	8	8	3	6	637	1613
Zilinskykraj	Cadca	Makov	1515	808	808	806	1555	788	788	774	13	288	1	86	8	117	29	0	40	3	218	1	0	1	1	393	381
Zilinskykraj	Cadca	NovaBystrica	2175	1014	1014	1009	2203	777	777	758	14	174	2	231	20	246	17	0	21	0	273	2	1	4	4	216	542
